017
num-fields|64
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
1189|337|0|41|32|185|391|2876|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|309.0000|33.0000|16.0000|25.7500|87.5980|77.4801|37.5659|14.4733|56.2172|8.4604|15.7235|6.3445|11.7236|48.3278|40.2631|146.5049|23.6822|45270.0000|1.9761|3.9554|1.2003|56.9342|144.4410|0.2969|0.3166|0.4855|0.0000|387.5000|309.0000|56.2172|-30.0000|70.0000|144.3463|147.0421|149.3981|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.113|416_Station40_09012015_10x_000012.tif|2157F4A4-8941-4312-B2BA-E31D742AC6F1
1190|380|0|27|26|142|368|2876|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|181.0000|18.0000|16.0000|16.9722|53.2132|49.9004|16.3152|15.9793|27.2711|5.8926|7.4479|6.3445|6.8809|29.3577|25.0474|134.3481|6.2317|24317.0000|1.1046|1.0000|1.1721|47.8085|144.4410|0.9251|0.8943|0.9961|0.0000|192.0000|204.0000|32.2585|10.0000|-90.0000|133.7127|134.2597|136.4586|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.113|416_Station40_09012015_10x_000012.tif|569D00B2-D042-420D-A461-0F94B6C5FFF4
1191|409|0|23|24|226|325|2876|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|135.0000|14.0000|13.0000|13.6111|41.2132|39.6099|13.3579|12.8674|17.7240|4.7505|5.2411|4.6894|5.0266|22.7373|19.3701|151.1704|30.2137|20408.0000|1.0012|1.0000|1.1738|57.3429|144.4410|0.9424|0.9194|0.9993|0.0000|121.0000|135.0000|17.7240|-90.0000|0.0000|153.1556|149.6667|153.8667|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.113|416_Station40_09012015_10x_000012.tif|B71274E6-5950-4CBD-A098-6816625E2DA0
1192|434|0|26|33|163|307|2876|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|209.0000|25.0000|12.0000|19.9722|65.6985|60.0420|26.0485|11.2672|33.3581|6.5171|11.3098|4.1377|8.5360|36.2459|30.6425|128.2584|31.5716|26806.0000|1.6434|2.8067|1.1829|112.8596|144.4410|0.4801|0.6404|0.6607|0.0000|222.5000|209.0000|33.3581|-65.0000|15.0000|127.2823|127.7081|133.6794|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.113|416_Station40_09012015_10x_000012.tif|C77C3242-2461-4CED-A484-08F77FF27DCD
1193|462|0|28|25|806|835|2880|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|186.0000|18.0000|15.0000|16.4722|52.0416|48.7289|16.5507|14.4271|28.3449|6.0075|7.4479|5.7928|6.6051|28.7114|24.4011|93.1290|41.1657|17322.0000|1.1587|1.0000|1.1766|156.7111|144.6440|0.8842|0.8361|0.9825|0.0000|176.5000|186.0000|28.3449|0.0000|-90.0000|91.7258|91.7957|103.8333|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.313|416_Station40_09012015_10x_000012.tif|3D552D8E-140C-4A50-ABE5-7EF51D33036E
1194|492|0|23|25|588|372|2880|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|147.0000|16.0000|13.0000|14.5000|44.9706|42.6282|13.9682|13.5498|20.1495|5.0651|6.3445|4.6894|5.5170|24.8103|21.0353|150.4898|37.1643|22122.0000|1.0948|1.0000|1.1795|63.9250|144.6440|0.9025|0.8711|0.9884|0.0000|136.0000|147.0000|20.1495|50.0000|0.0000|155.0136|149.2925|144.8639|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.313|416_Station40_09012015_10x_000012.tif|BCE74D7D-ED99-470F-B682-8266075EB4CC
1195|517|0|26|29|1164|699|2881|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|177.0000|22.0000|12.0000|17.2778|57.6985|51.2328|20.8464|11.1874|26.4165|5.7995|9.6547|4.1377|7.0495|31.8323|25.7825|148.0339|31.9224|26202.0000|1.4967|2.2596|1.2346|69.7347|144.6900|0.6461|0.5399|0.8053|0.0000|175.0000|177.0000|26.4165|-60.0000|30.0000|155.6271|144.4746|146.1469|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.363|416_Station40_09012015_10x_000012.tif|A48E60AB-0451-4683-95C6-AEEDA1B06CEE
1196|545|0|25|26|1141|522|2881|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|152.0000|17.0000|14.0000|15.3333|47.4558|45.0595|15.3451|13.9100|21.1749|5.1924|6.8962|5.2411|5.9768|26.1814|22.3767|129.2303|9.0244|19643.0000|1.0731|1.0000|1.1700|58.6250|144.6900|0.9117|0.8769|0.9914|0.0000|155.5000|167.0000|24.2984|-85.0000|10.0000|137.7434|124.9671|129.1184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.363|416_Station40_09012015_10x_000012.tif|4CC4863D-3B11-4B74-AAE4-69539B905B7C
1197|572|0|28|26|978|910|2882|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|210.0000|18.0000|16.0000|17.3333|54.6274|51.3028|17.2067|15.6912|33.5786|6.5386|7.4479|6.3445|7.0801|30.1379|25.8211|134.3810|11.1926|28220.0000|1.1308|1.0000|1.1672|48.9167|144.7530|0.8948|0.7996|0.9861|0.0000|200.0000|210.0000|33.5786|0.0000|-90.0000|140.2810|130.9857|136.3333|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.414|416_Station40_09012015_10x_000012.tif|EAA0AA2D-A14A-4395-9BDB-BE553D0ADA11
1198|602|0|27|24|468|765|2886|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|107.0000|18.0000|14.0000|16.8889|69.2132|49.9228|17.5235|11.9679|12.2965|3.9568|7.4479|5.2411|6.8350|38.1849|25.0598|174.4206|23.4130|18663.0000|3.0497|7.4466|1.5238|26.4444|144.9400|0.6316|0.4290|0.7069|0.0000|176.0000|125.0000|15.7450|10.0000|-90.0000|170.9720|175.5327|177.6729|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.613|416_Station40_09012015_10x_000012.tif|0D657CFA-1509-494B-B917-00CB74866A1F
1199|631|0|30|25|872|699|2886|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|183.0000|21.0000|14.0000|17.8889|56.2843|53.2806|21.2474|12.7783|27.6999|5.9387|9.1030|5.2411|7.3866|31.0520|26.9122|132.8743|27.5960|24316.0000|1.2480|1.0000|1.1538|81.0833|144.9400|0.6572|0.5781|0.8368|0.0000|191.5000|202.0000|31.8202|10.0000|-70.0000|133.9945|131.2568|138.1475|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.613|416_Station40_09012015_10x_000012.tif|4F80C2AC-3CA3-4493-8B26-2083247FCFAD
1200|663|0|30|32|476|321|2887|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|136.0000|24.0000|11.0000|19.2500|71.6985|57.3912|29.1641|9.7683|17.9241|4.7772|10.7581|3.5860|8.1376|39.5561|29.1801|165.7721|24.8605|22545.0000|3.0080|7.3130|1.3556|43.5397|145.0020|0.4350|0.3953|0.3661|0.0000|194.0000|136.0000|17.9241|-60.0000|35.0000|169.4706|164.2132|164.0441|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.663|416_Station40_09012015_10x_000012.tif|33DF3F81-3A4F-42C3-A13E-85BE2E77F0D7
1201|695|0|77|307|1114|56|2888|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|4764.0000|299.0000|24.0000|198.1389|779.2031|619.3620|317.8153|21.6474|1287.3098|40.4852|162.4757|10.7581|106.8306|429.8863|339.2194|112.9981|23.7960|538323.0000|9.9191|29.1275|1.2673|68.2168|145.0490|0.0000|0.6021|0.1222|0.0000|6199.5000|4871.0000|1318.0064|85.0000|-10.0000|110.4899|112.8806|120.2244|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.712|416_Station40_09012015_10x_000012.tif|6CC032C3-D4E4-42AA-82E9-7A1B620976E4
1202|774|0|22|28|563|70|2893|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|141.0000|20.0000|11.0000|15.6667|50.6274|45.9436|19.4184|9.5018|18.9302|4.9094|8.5513|3.5860|6.1606|27.9311|22.8644|144.7234|25.5243|20406.0000|1.4466|2.0589|1.2216|96.0455|145.2990|0.6343|0.8106|0.7683|0.0000|138.5000|141.0000|18.9302|-70.0000|40.0000|151.7092|141.5745|142.3688|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:48.963|416_Station40_09012015_10x_000012.tif|C481264C-9282-4C44-95C0-E9682641F82E
1203|798|0|29|25|224|601|2898|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|183.0000|19.0000|15.0000|16.8889|56.0416|50.1894|17.7781|13.6370|27.6999|5.9387|7.9996|5.7928|6.8350|30.9182|25.2068|123.3060|36.3828|22565.0000|1.3657|1.7035|1.2266|111.8163|145.5480|0.7896|0.6957|0.9282|0.0000|184.0000|183.0000|27.6999|0.0000|-90.0000|115.3880|126.2787|128.9016|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.214|416_Station40_09012015_10x_000012.tif|37F60FAF-1CE1-4E16-AC4D-5C6318C6000E
1204|829|0|73|164|1006|225|2898|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|3170.0000|155.0000|56.0000|116.7500|521.3452|363.6483|194.6054|50.5622|833.0172|32.5673|83.0309|28.4126|61.9283|287.6262|198.1421|113.8514|32.5473|360909.0000|6.6572|18.8612|1.4516|69.6225|145.5480|0.0000|0.2558|0.2046|0.0000|6781.0000|3249.0000|855.3700|85.0000|-5.0000|112.7789|113.2256|119.9543|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.214|416_Station40_09012015_10x_000012.tif|C7F8F32B-3588-4BFA-91DA-28B104193AD5
1205|904|0|23|26|730|620|2900|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|156.0000|17.0000|13.0000|14.7500|44.6274|43.2588|15.7977|12.6028|22.0012|5.2927|6.8962|4.6894|5.6549|24.6209|21.3832|145.0705|27.3496|22631.0000|1.0159|1.0000|1.1514|87.3421|145.6420|0.8659|0.8877|0.9727|0.0000|141.5000|156.0000|22.0012|-70.0000|0.0000|144.9487|144.0385|150.5577|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.313|416_Station40_09012015_10x_000012.tif|C11E24A5-8F42-4751-8517-69713D1842F1
1206|929|0|27|29|850|835|2911|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|224.0000|20.0000|17.0000|18.6667|61.2132|55.4549|18.8880|16.2553|36.6860|6.8345|8.5513|6.8962|7.8158|33.7713|28.1118|159.9554|19.6227|35830.0000|1.2529|1.0000|1.2013|29.4727|146.2040|0.8629|0.7225|0.9760|0.0000|232.0000|238.0000|39.8290|30.0000|0.0000|164.6964|157.0714|162.2232|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.864|416_Station40_09012015_10x_000012.tif|D676E7B3-75CB-470F-9FAA-10A07A4CB7C1
1207|958|0|25|25|437|178|2911|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|165.0000|16.0000|14.0000|15.2500|47.2132|44.8144|14.9105|14.2053|23.8781|5.5139|6.3445|5.2411|5.9308|26.0475|22.2414|155.0424|29.6295|25582.0000|1.0751|1.0000|1.1711|57.6341|146.2040|0.8971|0.7808|0.9907|0.0000|153.5000|165.0000|23.8781|-85.0000|40.0000|156.5697|153.9515|156.7576|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.864|416_Station40_09012015_10x_000012.tif|455E8ED3-A1E8-4876-BE95-6175A3B13EEB
1208|985|0|24|27|656|937|2913|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|45.0000|20.0000|13.0000|16.4722|47.3137|48.6555|20.3443|12.9635|3.4242|2.0880|8.5513|4.6894|6.6051|26.1030|24.3606|158.7333|4.2864|7143.0000|3.9587|10.3399|1.0715|25.0227|146.2970|0.4088|0.3390|0.1969|0.0000|137.0000|45.0000|3.4242|50.0000|0.0000|158.7778|157.0889|167.3556|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:49.962|416_Station40_09012015_10x_000012.tif|8F05A8FB-8764-4144-BBB4-48668D73A124
1209|1011|0|25|25|1194|442|2920|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|164.0000|16.0000|14.0000|15.0556|46.0416|44.1025|14.8840|14.0468|23.6684|5.4896|6.3445|5.2411|5.8235|25.4012|21.8487|123.5000|27.7521|20254.0000|1.0286|1.0000|1.1626|94.5128|146.6400|0.9321|0.9209|0.9971|0.0000|150.0000|164.0000|23.6684|-85.0000|35.0000|126.4878|121.2622|127.2073|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:50.315|416_Station40_09012015_10x_000012.tif|CA3E8ACF-65E5-488F-A2C6-3990E5999A92
1210|1038|0|23|24|150|802|2929|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|133.0000|15.0000|13.0000|13.7222|42.3848|39.9576|13.2978|12.8164|17.3249|4.6967|5.7928|4.6894|5.0879|23.3837|19.5619|158.4436|26.9808|21073.0000|1.0749|1.0000|1.1954|39.8378|147.0930|0.9191|0.8306|0.9929|0.0000|121.0000|133.0000|17.3249|-25.0000|0.0000|162.5564|156.2782|158.9699|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:50.763|416_Station40_09012015_10x_000012.tif|6BB1AA60-65DD-4971-BF78-18F86DCD0750
1211|1063|0|26|24|1103|726|2931|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|182.0000|17.0000|14.0000|15.6944|47.2132|46.1443|16.2279|14.2570|27.4854|5.9157|6.8962|5.2411|6.1760|26.0475|22.9752|88.1978|34.8460|16052.0000|1.0000|1.0000|1.1337|131.6829|147.2020|0.9154|0.9441|0.9933|0.0000|163.5000|182.0000|27.4854|5.0000|-90.0000|101.9945|82.1813|83.0604|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:50.863|416_Station40_09012015_10x_000012.tif|D30EE564-32ED-4594-BB5A-32E66F791148
1212|1091|0|27|36|1050|817|2936|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|259.0000|27.0000|15.0000|21.6389|71.3553|65.1353|27.4069|13.4308|44.6034|7.5360|12.4133|5.7928|9.4555|39.3667|33.4525|124.5019|21.7601|32246.0000|1.5644|2.5174|1.1768|116.1639|147.4520|0.4907|0.2818|0.7080|0.0000|279.0000|259.0000|44.6034|70.0000|-20.0000|126.1467|122.3707|130.9575|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.113|416_Station40_09012015_10x_000012.tif|23123DBA-1B45-4D0A-8DD9-BD7A3A900542
1213|1120|0|31|35|443|613|2937|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|239.0000|28.0000|19.0000|23.3889|111.2548|70.4553|25.4048|17.7816|40.0548|7.1414|12.9650|7.9996|10.4210|61.3793|36.3875|154.1339|5.1153|36838.0000|3.6346|9.3111|1.6868|19.6224|147.4980|0.4531|0.1299|0.7177|0.0000|351.5000|271.0000|47.3611|50.0000|-55.0000|157.7573|151.7113|157.3849|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.163|416_Station40_09012015_10x_000012.tif|C5420539-631D-477C-BAA3-8F1673CC9756
1214|1153|0|25|28|16|212|2938|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|168.0000|20.0000|14.0000|17.2222|66.0416|51.1558|17.3215|14.1810|24.5090|5.5862|8.5513|5.2411|7.0188|36.4352|25.7400|152.5655|21.3560|25631.0000|1.9609|3.9042|1.4155|24.1695|147.5450|0.6723|0.2426|0.8994|0.0000|188.0000|177.0000|26.4165|-65.0000|15.0000|151.2500|152.3810|156.9762|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.213|416_Station40_09012015_10x_000012.tif|9BD45D94-0B03-4FCD-BB93-66E52FF45038
1215|1180|0|25|32|840|873|2943|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|213.0000|24.0000|13.0000|19.2500|62.8701|57.2829|24.5021|11.9543|34.2413|6.6028|10.7581|4.6894|8.1376|34.6854|29.1203|157.4131|27.9158|33529.0000|1.4767|2.1807|1.1911|62.4364|147.7950|0.5337|0.8595|0.7298|0.0000|221.5000|213.0000|34.2413|-70.0000|15.0000|162.9390|154.3005|159.0047|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.462|416_Station40_09012015_10x_000012.tif|1904B5CA-A2CB-40FD-BF31-54EEE67B43B6
1216|1207|0|25|25|765|574|2948|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|162.0000|16.0000|14.0000|15.0000|46.0416|44.0436|14.8802|13.8936|23.2498|5.4408|6.3445|5.2411|5.7928|25.4012|21.8162|158.2037|30.7658|25629.0000|1.0413|1.0000|1.1643|62.7949|148.0440|0.9247|0.8252|0.9954|0.0000|149.5000|162.0000|23.2498|-85.0000|15.0000|162.0432|155.6852|160.9630|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.713|416_Station40_09012015_10x_000012.tif|B8F23FB6-1E73-4D93-854B-3DD9D5BD831F
1217|1234|0|25|24|530|457|2948|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|167.0000|16.0000|14.0000|15.2222|46.3848|44.6991|14.8012|14.4055|24.2984|5.5622|6.3445|5.2411|5.9154|25.5905|22.1778|164.8503|30.3470|27530.0000|1.0252|1.0000|1.1539|45.7317|148.0440|0.9248|0.8378|0.9969|0.0000|151.5000|167.0000|24.2984|10.0000|-90.0000|168.2515|162.7186|167.0479|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:51.713|416_Station40_09012015_10x_000012.tif|BAFB8615-152A-474F-85AE-07820D8DCED2
1218|0|314|40|33|253|641|2954|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|401.0000|30.0000|22.0000|26.0278|99.3553|78.4076|28.1030|19.6247|78.2799|9.9834|14.0683|9.6547|11.8769|54.8143|40.7748|128.8454|19.7489|51667.0000|1.9590|3.8977|1.3443|46.5618|148.3410|0.5756|0.4615|0.8691|0.0000|450.0000|401.0000|78.2799|0.0000|-85.0000|129.0623|128.0648|132.2918|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.013|416_Station40_09012015_10x_000012.tif|E9CBD863-EE76-4AFE-8BFC-1F386A422730
1219|42|314|71|74|671|189|2954|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|971.0000|78.0000|21.0000|57.4722|234.4924|177.4806|76.6462|19.7709|224.7379|16.9158|40.5499|9.1030|29.2248|129.3695|95.4334|131.5005|36.3635|127687.0000|4.3713|11.6471|1.3556|93.3613|148.3410|0.0000|0.3888|0.4068|0.0000|1310.5000|1001.0000|232.7094|50.0000|-45.0000|127.8136|131.8950|139.1432|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.013|416_Station40_09012015_10x_000012.tif|FC9F8EB2-28F9-488C-AD20-C4C1C410773F
1220|115|314|27|28|961|176|2954|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|218.0000|19.0000|16.0000|17.5556|54.8701|52.1937|17.9044|15.5920|35.3497|6.7088|7.9996|6.3445|7.2028|30.2718|26.3126|134.9541|29.2491|29420.0000|1.0990|1.0000|1.1505|74.0638|148.3410|0.8941|0.9142|0.9848|0.0000|205.5000|218.0000|35.3497|45.0000|-70.0000|132.4358|135.3899|139.3257|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.013|416_Station40_09012015_10x_000012.tif|452E3868-ED1B-4912-B4B2-CCFF39441CED
1221|144|314|64|74|11|557|2956|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1744.0000|69.0000|50.0000|59.3611|234.8528|183.3325|60.6976|46.1656|434.2838|23.5148|35.5846|25.1023|30.2669|129.5683|98.6619|100.4054|27.6722|175107.0000|2.4953|5.6625|1.3133|71.1952|148.4500|0.1756|0.0860|0.7702|0.0000|2215.5000|1759.0000|438.4143|60.0000|-45.0000|89.9507|103.4432|112.1393|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.115|416_Station40_09012015_10x_000012.tif|50D4CD44-D936-4E6D-863A-14B9E1E022B3
1222|210|314|36|33|572|931|2958|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|435.0000|35.0000|20.0000|27.3889|102.1838|82.8620|32.4599|17.7586|86.6095|10.5012|16.8269|8.5513|12.6278|56.3748|43.2323|146.7448|26.6597|63834.0000|1.9101|3.7330|1.3040|65.4945|148.5440|0.5002|0.4762|0.8091|0.0000|460.5000|435.0000|86.6095|-40.0000|40.0000|138.0598|150.4851|150.1402|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.212|416_Station40_09012015_10x_000012.tif|2A47F0D3-A282-4AFA-B6D0-A72B88C4F733
1223|248|314|39|38|520|926|2958|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|558.0000|39.0000|22.0000|31.3056|105.5980|94.8993|38.4389|20.0728|117.3339|12.2227|19.0336|9.6547|14.7886|58.2584|49.8733|134.5735|30.5242|75092.0000|1.5903|2.6133|1.1681|95.0745|148.5440|0.4306|0.3231|0.7556|0.0000|607.5000|558.0000|117.3339|45.0000|-25.0000|124.0430|138.5018|141.8961|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.212|416_Station40_09012015_10x_000012.tif|DE1D6EF2-6DC3-402B-977F-2E81450E5DC6
1224|289|314|25|25|774|756|2960|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|161.0000|16.0000|14.0000|15.0000|46.0416|43.9036|14.3972|14.3183|23.0409|5.4163|6.3445|5.2411|5.7928|25.4012|21.7389|131.0124|19.3696|21093.0000|1.0478|1.0000|1.1685|94.2308|148.6530|0.9178|0.7628|0.9944|0.0000|148.0000|161.0000|23.0409|-25.0000|-65.0000|131.2360|129.7143|137.1925|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.313|416_Station40_09012015_10x_000012.tif|34036FD7-B989-4DD3-A7D8-6B11A3CF3B81
1225|316|314|25|25|744|703|2968|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|189.0000|18.0000|15.0000|16.1389|48.9706|47.6803|16.1185|15.0013|28.9921|6.0757|7.4479|5.7928|6.4212|27.0171|23.8226|159.9101|30.1007|30223.0000|1.0097|1.0000|1.1341|56.4318|149.0430|0.9048|0.8816|0.9927|0.0000|170.5000|189.0000|28.9921|-55.0000|0.0000|166.3598|156.7989|159.0952|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.715|416_Station40_09012015_10x_000012.tif|2A1EBD7A-BC21-4E65-BA56-9064872C76F1
1226|343|314|22|30|542|489|2969|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|149.0000|21.0000|11.0000|16.2778|54.2843|48.1483|20.7072|9.4459|20.5587|5.1163|9.1030|3.5860|6.4978|29.9486|24.0807|142.9396|17.0496|21298.0000|1.5738|2.5525|1.2437|83.0217|149.0900|0.5937|0.7571|0.7325|0.0000|148.0000|149.0000|20.5587|75.0000|-20.0000|141.5302|142.8523|146.9866|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.763|416_Station40_09012015_10x_000012.tif|3A06D4A8-047F-4BD0-A5A1-3EB0E112144B
1227|367|314|32|22|65|604|2973|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|101.0000|23.0000|11.0000|17.2778|71.4558|50.9901|19.1049|11.5543|11.1845|3.7737|10.2065|3.5860|7.0495|39.4222|25.6486|141.6733|3.8489|14309.0000|4.0229|10.5436|1.5370|22.6406|149.2920|0.4896|0.2545|0.5159|0.0000|153.5000|101.0000|11.1845|10.0000|-80.0000|143.3069|140.2079|144.9406|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:52.963|416_Station40_09012015_10x_000012.tif|FF2A853D-6E26-4C34-A8CC-E9BE1CABA8B1
1228|401|314|25|25|792|201|2975|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|155.0000|17.0000|15.0000|15.5278|47.2132|45.9463|15.7236|14.3748|21.7941|5.2677|6.8962|5.7928|6.0840|26.0475|22.8659|136.5677|7.8247|21168.0000|1.0022|1.0000|1.1391|58.2439|149.4020|0.9128|0.8563|0.9931|0.0000|161.0000|177.0000|26.4165|-20.0000|0.0000|141.6645|133.8968|137.0516|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:02:53.063|416_Station40_09012015_10x_000012.tif|5142979C-535B-472E-BA31-D9B6140C5722
